seatId,sectionId,row,number,status,version
SEAT9092,SEC10,5,12,BOOKED,0
SEAT9093,SEC10,5,13,BOOKED,0
SEAT9094,SEC10,5,14,BOOKED,0
SEAT9095,SEC10,5,15,BOOKED,0
SEAT9096,SEC10,5,16,BOOKED,0
SEAT9097,SEC10,5,17,BOOKED,0
SEAT9098,SEC10,5,18,BOOKED,0
SEAT9099,SEC10,5,19,BOOKED,0
SEAT9100,SEC10,5,20,BOOKED,0
SEAT9101,SEC10,6,1,BOOKED,0
SEAT9102,SEC10,6,2,BOOKED,0
SEAT9103,SEC10,6,3,BOOKED,0
SEAT9104,SEC10,6,4,BOOKED,0
SEAT9105,SEC10,6,5,BOOKED,0
SEAT9106,SEC10,6,6,BOOKED,0
SEAT9107,SEC10,6,7,BOOKED,0
SEAT9108,SEC10,6,8,BOOKED,0
SEAT9109,SEC10,6,9,BOOKED,0
SEAT9110,SEC10,6,10,BOOKED,0
SEAT9111,SEC10,6,11,BOOKED,0
SEAT9112,SEC10,6,12,BOOKED,0
SEAT9113,SEC10,6,13,BOOKED,0
SEAT9114,SEC10,6,14,BOOKED,0
SEAT9115,SEC10,6,15,BOOKED,0
SEAT9116,SEC10,6,16,BOOKED,0
SEAT9117,SEC10,6,17,BOOKED,0
SEAT9118,SEC10,6,18,BOOKED,0
SEAT9119,SEC10,6,19,BOOKED,0
SEAT9120,SEC10,6,20,BOOKED,0
SEAT9121,SEC10,7,1,BOOKED,0
SEAT9122,SEC10,7,2,BOOKED,0
SEAT9123,SEC10,7,3,BOOKED,0
SEAT9124,SEC10,7,4,BOOKED,0
SEAT9125,SEC10,7,5,BOOKED,0
SEAT9126,SEC10,7,6,BOOKED,0
SEAT9127,SEC10,7,7,BOOKED,0
SEAT9128,SEC10,7,8,BOOKED,0
SEAT9129,SEC10,7,9,BOOKED,0
SEAT9130,SEC10,7,10,BOOKED,0
SEAT9131,SEC10,7,11,BOOKED,0
SEAT9132,SEC10,7,12,BOOKED,0
SEAT9133,SEC10,7,13,BOOKED,0
SEAT9134,SEC10,7,14,BOOKED,0
SEAT9135,SEC10,7,15,BOOKED,0
SEAT9136,SEC10,7,16,BOOKED,0
SEAT9137,SEC10,7,17,BOOKED,0
SEAT9138,SEC10,7,18,BOOKED,0
SEAT9139,SEC10,7,19,BOOKED,0
SEAT9140,SEC10,7,20,BOOKED,0
SEAT9141,SEC10,8,1,BOOKED,0
SEAT9142,SEC10,8,2,BOOKED,0
SEAT9143,SEC10,8,3,BOOKED,0
SEAT9144,SEC10,8,4,BOOKED,0
SEAT9145,SEC10,8,5,BOOKED,0
SEAT9146,SEC10,8,6,BOOKED,0
SEAT9147,SEC10,8,7,BOOKED,0
SEAT9148,SEC10,8,8,BOOKED,0
SEAT9149,SEC10,8,9,BOOKED,0
SEAT9150,SEC10,8,10,BOOKED,0
SEAT9151,SEC10,8,11,BOOKED,0
SEAT9152,SEC10,8,12,BOOKED,0
SEAT9153,SEC10,8,13,BOOKED,0
SEAT9154,SEC10,8,14,BOOKED,0
SEAT9155,SEC10,8,15,BOOKED,0
SEAT9156,SEC10,8,16,BOOKED,0
SEAT9157,SEC10,8,17,BOOKED,0
SEAT9158,SEC10,8,18,BOOKED,0
SEAT9159,SEC10,8,19,BOOKED,0
SEAT9160,SEC10,8,20,BOOKED,0
SEAT9161,SEC10,9,1,BOOKED,0
SEAT9162,SEC10,9,2,BOOKED,0
SEAT9163,SEC10,9,3,BOOKED,0
SEAT9164,SEC10,9,4,BOOKED,0
SEAT9165,SEC10,9,5,BOOKED,0
SEAT9166,SEC10,9,6,BOOKED,0
SEAT9167,SEC10,9,7,BOOKED,0
SEAT9168,SEC10,9,8,BOOKED,0
SEAT9169,SEC10,9,9,BOOKED,0
SEAT9170,SEC10,9,10,BOOKED,0
SEAT9171,SEC10,9,11,BOOKED,0
SEAT9172,SEC10,9,12,BOOKED,0
SEAT9173,SEC10,9,13,BOOKED,0
SEAT9174,SEC10,9,14,BOOKED,0
SEAT9175,SEC10,9,15,BOOKED,0
SEAT9176,SEC10,9,16,AVAILABLE,0
SEAT9177,SEC10,9,17,BOOKED,0
SEAT9178,SEC10,9,18,BOOKED,0
SEAT9179,SEC10,9,19,BOOKED,0
SEAT9180,SEC10,9,20,BOOKED,0
SEAT9181,SEC10,10,1,BOOKED,0
SEAT9182,SEC10,10,2,BOOKED,0
SEAT9183,SEC10,10,3,BOOKED,0
SEAT9184,SEC10,10,4,BOOKED,0
SEAT9185,SEC10,10,5,BOOKED,0
SEAT9186,SEC10,10,6,BOOKED,0
SEAT9187,SEC10,10,7,BOOKED,0
SEAT9188,SEC10,10,8,BOOKED,0
SEAT9189,SEC10,10,9,BOOKED,0
SEAT9190,SEC10,10,10,BOOKED,0
SEAT9191,SEC10,10,11,BOOKED,0
SEAT9192,SEC10,10,12,BOOKED,0
SEAT9193,SEC10,10,13,BOOKED,0
SEAT9194,SEC10,10,14,BOOKED,0
SEAT9195,SEC10,10,15,BOOKED,0
SEAT9196,SEC10,10,16,BOOKED,0
SEAT9197,SEC10,10,17,BOOKED,0
SEAT9198,SEC10,10,18,BOOKED,0
SEAT9199,SEC10,10,19,BOOKED,0
SEAT9200,SEC10,10,20,BOOKED,0
SEAT9201,SEC10,11,1,BOOKED,0
SEAT9202,SEC10,11,2,BOOKED,0
SEAT9203,SEC10,11,3,BOOKED,0
SEAT9204,SEC10,11,4,BOOKED,0
SEAT9205,SEC10,11,5,BOOKED,0
SEAT9206,SEC10,11,6,BOOKED,0
SEAT9207,SEC10,11,7,BOOKED,0
SEAT9208,SEC10,11,8,BOOKED,0
SEAT9209,SEC10,11,9,BOOKED,0
SEAT9210,SEC10,11,10,BOOKED,0
SEAT9211,SEC10,11,11,BOOKED,0
SEAT9212,SEC10,11,12,BOOKED,0
SEAT9213,SEC10,11,13,BOOKED,0
SEAT9214,SEC10,11,14,BOOKED,0
SEAT9215,SEC10,11,15,BOOKED,0
SEAT9216,SEC10,11,16,BOOKED,0
SEAT9217,SEC10,11,17,BOOKED,0
SEAT9218,SEC10,11,18,BOOKED,0
SEAT9219,SEC10,11,19,BOOKED,0
SEAT9220,SEC10,11,20,BOOKED,0
SEAT9221,SEC10,12,1,AVAILABLE,0
SEAT9222,SEC10,12,2,BOOKED,0
SEAT9223,SEC10,12,3,BOOKED,0
SEAT9224,SEC10,12,4,BOOKED,0
SEAT9225,SEC10,12,5,BOOKED,0
SEAT9226,SEC10,12,6,BOOKED,0
SEAT9227,SEC10,12,7,BOOKED,0
SEAT9228,SEC10,12,8,BOOKED,0
SEAT9229,SEC10,12,9,BOOKED,0
SEAT9230,SEC10,12,10,BOOKED,0
SEAT9231,SEC10,12,11,BOOKED,0
SEAT9232,SEC10,12,12,BOOKED,0
SEAT9233,SEC10,12,13,BOOKED,0
SEAT9234,SEC10,12,14,BOOKED,0
SEAT9235,SEC10,12,15,BOOKED,0
SEAT9236,SEC10,12,16,BOOKED,0
SEAT9237,SEC10,12,17,BOOKED,0
SEAT9238,SEC10,12,18,BOOKED,0
SEAT9239,SEC10,12,19,BOOKED,0
SEAT9240,SEC10,12,20,BOOKED,0
SEAT9241,SEC10,13,1,BOOKED,0
SEAT9242,SEC10,13,2,BOOKED,0
SEAT9243,SEC10,13,3,BOOKED,0
SEAT9244,SEC10,13,4,BOOKED,0
SEAT9245,SEC10,13,5,BOOKED,0
SEAT9246,SEC10,13,6,BOOKED,0
SEAT9247,SEC10,13,7,BOOKED,0
SEAT9248,SEC10,13,8,BOOKED,0
SEAT9249,SEC10,13,9,BOOKED,0
SEAT9250,SEC10,13,10,BOOKED,0
SEAT9251,SEC10,13,11,BOOKED,0
SEAT9252,SEC10,13,12,AVAILABLE,0
SEAT9253,SEC10,13,13,BOOKED,0
SEAT9254,SEC10,13,14,BOOKED,0
SEAT9255,SEC10,13,15,BOOKED,0
SEAT9256,SEC10,13,16,BOOKED,0
SEAT9257,SEC10,13,17,BOOKED,0
SEAT9258,SEC10,13,18,BOOKED,0
SEAT9259,SEC10,13,19,BOOKED,0
SEAT9260,SEC10,13,20,BOOKED,0
SEAT9261,SEC10,14,1,BOOKED,0
SEAT9262,SEC10,14,2,AVAILABLE,0
SEAT9263,SEC10,14,3,AVAILABLE,0
SEAT9264,SEC10,14,4,BOOKED,0
SEAT9265,SEC10,14,5,BOOKED,0
SEAT9266,SEC10,14,6,BOOKED,0
SEAT9267,SEC10,14,7,BOOKED,0
SEAT9268,SEC10,14,8,BOOKED,0
SEAT9269,SEC10,14,9,BOOKED,0
SEAT9270,SEC10,14,10,BOOKED,0
SEAT9271,SEC10,14,11,BOOKED,0
SEAT9272,SEC10,14,12,BOOKED,0
SEAT9273,SEC10,14,13,BOOKED,0
SEAT9274,SEC10,14,14,BOOKED,0
SEAT9275,SEC10,14,15,BOOKED,0
SEAT9276,SEC10,14,16,BOOKED,0
SEAT9277,SEC10,14,17,BOOKED,0
SEAT9278,SEC10,14,18,BOOKED,0
SEAT9279,SEC10,14,19,BOOKED,0
SEAT9280,SEC10,14,20,BOOKED,0
SEAT9281,SEC10,15,1,BOOKED,0
SEAT9282,SEC10,15,2,BOOKED,0
SEAT9283,SEC10,15,3,BOOKED,0
SEAT9284,SEC10,15,4,BOOKED,0
SEAT9285,SEC10,15,5,BOOKED,0
SEAT9286,SEC10,15,6,BOOKED,0
SEAT9287,SEC10,15,7,BOOKED,0
SEAT9288,SEC10,15,8,BOOKED,0
SEAT9289,SEC10,15,9,BOOKED,0
SEAT9290,SEC10,15,10,BOOKED,0
SEAT9291,SEC10,15,11,BOOKED,0
SEAT9292,SEC10,15,12,BOOKED,0
SEAT9293,SEC10,15,13,BOOKED,0
SEAT9294,SEC10,15,14,BOOKED,0
SEAT9295,SEC10,15,15,BOOKED,0
SEAT9296,SEC10,15,16,BOOKED,0
SEAT9297,SEC10,15,17,BOOKED,0
SEAT9298,SEC10,15,18,BOOKED,0
SEAT9299,SEC10,15,19,BOOKED,0
SEAT9300,SEC10,15,20,BOOKED,0
SEAT9301,SEC10,16,1,BOOKED,0
SEAT9302,SEC10,16,2,BOOKED,0
SEAT9303,SEC10,16,3,BOOKED,0
SEAT9304,SEC10,16,4,AVAILABLE,0
SEAT9305,SEC10,16,5,BOOKED,0
SEAT9306,SEC10,16,6,BOOKED,0
SEAT9307,SEC10,16,7,BOOKED,0
SEAT9308,SEC10,16,8,BOOKED,0
SEAT9309,SEC10,16,9,BOOKED,0
SEAT9310,SEC10,16,10,BOOKED,0
SEAT9311,SEC10,16,11,BOOKED,0
SEAT9312,SEC10,16,12,BOOKED,0
SEAT9313,SEC10,16,13,BOOKED,0
SEAT9314,SEC10,16,14,BOOKED,0
SEAT9315,SEC10,16,15,BOOKED,0
SEAT9316,SEC10,16,16,AVAILABLE,0
SEAT9317,SEC10,16,17,BOOKED,0
SEAT9318,SEC10,16,18,BOOKED,0
SEAT9319,SEC10,16,19,BOOKED,0
SEAT9320,SEC10,16,20,BOOKED,0
SEAT9321,SEC10,17,1,BOOKED,0
SEAT9322,SEC10,17,2,BOOKED,0
SEAT9323,SEC10,17,3,BOOKED,0
SEAT9324,SEC10,17,4,BOOKED,0
SEAT9325,SEC10,17,5,BOOKED,0
SEAT9326,SEC10,17,6,BOOKED,0
SEAT9327,SEC10,17,7,BOOKED,0
SEAT9328,SEC10,17,8,BOOKED,0
SEAT9329,SEC10,17,9,BOOKED,0
SEAT9330,SEC10,17,10,BOOKED,0
SEAT9331,SEC10,17,11,BOOKED,0
SEAT9332,SEC10,17,12,BOOKED,0
SEAT9333,SEC10,17,13,BOOKED,0
SEAT9334,SEC10,17,14,BOOKED,0
SEAT9335,SEC10,17,15,BOOKED,0
SEAT9336,SEC10,17,16,BOOKED,0
SEAT9337,SEC10,17,17,BOOKED,0
SEAT9338,SEC10,17,18,BOOKED,0
SEAT9339,SEC10,17,19,BOOKED,0
SEAT9340,SEC10,17,20,BOOKED,0
SEAT9341,SEC10,18,1,BOOKED,0
SEAT9342,SEC10,18,2,BOOKED,0
SEAT9343,SEC10,18,3,BOOKED,0
SEAT9344,SEC10,18,4,BOOKED,0
SEAT9345,SEC10,18,5,BOOKED,0
SEAT9346,SEC10,18,6,BOOKED,0
SEAT9347,SEC10,18,7,BOOKED,0
SEAT9348,SEC10,18,8,BOOKED,0
SEAT9349,SEC10,18,9,BOOKED,0
SEAT9350,SEC10,18,10,BOOKED,0
SEAT9351,SEC10,18,11,BOOKED,0
SEAT9352,SEC10,18,12,BOOKED,0
SEAT9353,SEC10,18,13,BOOKED,0
SEAT9354,SEC10,18,14,BOOKED,0
SEAT9355,SEC10,18,15,BOOKED,0
SEAT9356,SEC10,18,16,BOOKED,0
SEAT9357,SEC10,18,17,BOOKED,0
SEAT9358,SEC10,18,18,BOOKED,0
SEAT9359,SEC10,18,19,BOOKED,0
SEAT9360,SEC10,18,20,BOOKED,0
SEAT9361,SEC10,19,1,BOOKED,0
SEAT9362,SEC10,19,2,BOOKED,0
SEAT9363,SEC10,19,3,BOOKED,0
SEAT9364,SEC10,19,4,BOOKED,0
SEAT9365,SEC10,19,5,BOOKED,0
SEAT9366,SEC10,19,6,BOOKED,0
SEAT9367,SEC10,19,7,BOOKED,0
SEAT9368,SEC10,19,8,BOOKED,0
SEAT9369,SEC10,19,9,BOOKED,0
SEAT9370,SEC10,19,10,BOOKED,0
SEAT9371,SEC10,19,11,BOOKED,0
SEAT9372,SEC10,19,12,BOOKED,0
SEAT9373,SEC10,19,13,BOOKED,0
SEAT9374,SEC10,19,14,BOOKED,0
SEAT9375,SEC10,19,15,BOOKED,0
SEAT9376,SEC10,19,16,BOOKED,0
SEAT9377,SEC10,19,17,BOOKED,0
SEAT9378,SEC10,19,18,BOOKED,0
SEAT9379,SEC10,19,19,BOOKED,0
SEAT9380,SEC10,19,20,BOOKED,0
SEAT9381,SEC10,20,1,BOOKED,0
SEAT9382,SEC10,20,2,BOOKED,0
SEAT9383,SEC10,20,3,BOOKED,0
SEAT9384,SEC10,20,4,BOOKED,0
SEAT9385,SEC10,20,5,BOOKED,0
SEAT9386,SEC10,20,6,BOOKED,0
SEAT9387,SEC10,20,7,BOOKED,0
SEAT9388,SEC10,20,8,BOOKED,0
SEAT9389,SEC10,20,9,BOOKED,0
SEAT9390,SEC10,20,10,BOOKED,0
SEAT9391,SEC10,20,11,BOOKED,0
SEAT9392,SEC10,20,12,BOOKED,0
SEAT9393,SEC10,20,13,BOOKED,0
SEAT9394,SEC10,20,14,BOOKED,0
SEAT9395,SEC10,20,15,BOOKED,0
SEAT9396,SEC10,20,16,BOOKED,0
SEAT9397,SEC10,20,17,BOOKED,0
SEAT9398,SEC10,20,18,AVAILABLE,0
SEAT9399,SEC10,20,19,BOOKED,0
SEAT9400,SEC10,20,20,BOOKED,0
SEAT9401,SEC10,21,1,BOOKED,0
SEAT9402,SEC10,21,2,BOOKED,0
SEAT9403,SEC10,21,3,BOOKED,0
SEAT9404,SEC10,21,4,BOOKED,0
SEAT9405,SEC10,21,5,BOOKED,0
SEAT9406,SEC10,21,6,BOOKED,0
SEAT9407,SEC10,21,7,BOOKED,0
SEAT9408,SEC10,21,8,BOOKED,0
SEAT9409,SEC10,21,9,BOOKED,0
SEAT9410,SEC10,21,10,BOOKED,0
SEAT9411,SEC10,21,11,BOOKED,0
SEAT9412,SEC10,21,12,BOOKED,0
SEAT9413,SEC10,21,13,BOOKED,0
SEAT9414,SEC10,21,14,BOOKED,0
SEAT9415,SEC10,21,15,AVAILABLE,0
SEAT9416,SEC10,21,16,BOOKED,0
SEAT9417,SEC10,21,17,BOOKED,0
SEAT9418,SEC10,21,18,BOOKED,0
SEAT9419,SEC10,21,19,BOOKED,0
SEAT9420,SEC10,21,20,BOOKED,0
SEAT9421,SEC10,22,1,BOOKED,0
SEAT9422,SEC10,22,2,BOOKED,0
SEAT9423,SEC10,22,3,BOOKED,0
SEAT9424,SEC10,22,4,BOOKED,0
SEAT9425,SEC10,22,5,BOOKED,0
SEAT9426,SEC10,22,6,BOOKED,0
SEAT9427,SEC10,22,7,BOOKED,0
SEAT9428,SEC10,22,8,BOOKED,0
SEAT9429,SEC10,22,9,BOOKED,0
SEAT9430,SEC10,22,10,BOOKED,0
SEAT9431,SEC10,22,11,BOOKED,0
SEAT9432,SEC10,22,12,BOOKED,0
SEAT9433,SEC10,22,13,BOOKED,0
SEAT9434,SEC10,22,14,BOOKED,0
SEAT9435,SEC10,22,15,BOOKED,0
SEAT9436,SEC10,22,16,BOOKED,0
SEAT9437,SEC10,22,17,BOOKED,0
SEAT9438,SEC10,22,18,BOOKED,0
SEAT9439,SEC10,22,19,BOOKED,0
SEAT9440,SEC10,22,20,BOOKED,0
SEAT9441,SEC10,23,1,AVAILABLE,0
SEAT9442,SEC10,23,2,AVAILABLE,0
SEAT9443,SEC10,23,3,BOOKED,0
SEAT9444,SEC10,23,4,BOOKED,0
SEAT9445,SEC10,23,5,BOOKED,0
SEAT9446,SEC10,23,6,BOOKED,0
SEAT9447,SEC10,23,7,BOOKED,0
SEAT9448,SEC10,23,8,AVAILABLE,0
SEAT9449,SEC10,23,9,BOOKED,0
SEAT9450,SEC10,23,10,BOOKED,0
SEAT9451,SEC10,23,11,BOOKED,0
SEAT9452,SEC10,23,12,BOOKED,0
SEAT9453,SEC10,23,13,BOOKED,0
SEAT9454,SEC10,23,14,BOOKED,0
SEAT9455,SEC10,23,15,BOOKED,0
SEAT9456,SEC10,23,16,BOOKED,0
SEAT9457,SEC10,23,17,BOOKED,0
SEAT9458,SEC10,23,18,BOOKED,0
SEAT9459,SEC10,23,19,BOOKED,0
SEAT9460,SEC10,23,20,BOOKED,0
SEAT9461,SEC10,24,1,BOOKED,0
SEAT9462,SEC10,24,2,BOOKED,0
SEAT9463,SEC10,24,3,AVAILABLE,0
SEAT9464,SEC10,24,4,BOOKED,0
SEAT9465,SEC10,24,5,BOOKED,0
SEAT9466,SEC10,24,6,BOOKED,0
SEAT9467,SEC10,24,7,BOOKED,0
SEAT9468,SEC10,24,8,BOOKED,0
SEAT9469,SEC10,24,9,BOOKED,0
SEAT9470,SEC10,24,10,BOOKED,0
SEAT9471,SEC10,24,11,BOOKED,0
SEAT9472,SEC10,24,12,BOOKED,0
SEAT9473,SEC10,24,13,BOOKED,0
SEAT9474,SEC10,24,14,BOOKED,0
SEAT9475,SEC10,24,15,BOOKED,0
SEAT9476,SEC10,24,16,BOOKED,0
SEAT9477,SEC10,24,17,BOOKED,0
SEAT9478,SEC10,24,18,BOOKED,0
SEAT9479,SEC10,24,19,BOOKED,0
SEAT9480,SEC10,24,20,BOOKED,0
SEAT9481,SEC10,25,1,BOOKED,0
SEAT9482,SEC10,25,2,BOOKED,0
SEAT9483,SEC10,25,3,BOOKED,0
SEAT9484,SEC10,25,4,BOOKED,0
SEAT9485,SEC10,25,5,BOOKED,0
SEAT9486,SEC10,25,6,BOOKED,0
SEAT9487,SEC10,25,7,BOOKED,0
SEAT9488,SEC10,25,8,BOOKED,0
SEAT9489,SEC10,25,9,BOOKED,0
SEAT9490,SEC10,25,10,BOOKED,0
SEAT9491,SEC10,25,11,BOOKED,0
SEAT9492,SEC10,25,12,BOOKED,0
SEAT9493,SEC10,25,13,BOOKED,0
SEAT9494,SEC10,25,14,BOOKED,0
SEAT9495,SEC10,25,15,BOOKED,0
SEAT9496,SEC10,25,16,BOOKED,0
SEAT9497,SEC10,25,17,BOOKED,0
SEAT9498,SEC10,25,18,BOOKED,0
SEAT9499,SEC10,25,19,BOOKED,0
SEAT9500,SEC10,25,20,BOOKED,0
SEAT9501,SEC10,26,1,BOOKED,0
SEAT9502,SEC10,26,2,BOOKED,0
SEAT9503,SEC10,26,3,BOOKED,0
SEAT9504,SEC10,26,4,BOOKED,0
SEAT9505,SEC10,26,5,BOOKED,0
SEAT9506,SEC10,26,6,BOOKED,0
SEAT9507,SEC10,26,7,BOOKED,0
SEAT9508,SEC10,26,8,BOOKED,0
SEAT9509,SEC10,26,9,BOOKED,0
SEAT9510,SEC10,26,10,BOOKED,0
SEAT9511,SEC10,26,11,BOOKED,0
SEAT9512,SEC10,26,12,BOOKED,0
SEAT9513,SEC10,26,13,BOOKED,0
SEAT9514,SEC10,26,14,BOOKED,0
SEAT9515,SEC10,26,15,BOOKED,0
SEAT9516,SEC10,26,16,BOOKED,0
SEAT9517,SEC10,26,17,BOOKED,0
SEAT9518,SEC10,26,18,BOOKED,0
SEAT9519,SEC10,26,19,BOOKED,0
SEAT9520,SEC10,26,20,BOOKED,0
SEAT9521,SEC10,27,1,BOOKED,0
SEAT9522,SEC10,27,2,BOOKED,0
SEAT9523,SEC10,27,3,BOOKED,0
SEAT9524,SEC10,27,4,BOOKED,0
SEAT9525,SEC10,27,5,BOOKED,0
SEAT9526,SEC10,27,6,BOOKED,0
SEAT9527,SEC10,27,7,BOOKED,0
SEAT9528,SEC10,27,8,BOOKED,0
SEAT9529,SEC10,27,9,BOOKED,0
SEAT9530,SEC10,27,10,BOOKED,0
SEAT9531,SEC10,27,11,BOOKED,0
SEAT9532,SEC10,27,12,BOOKED,0
SEAT9533,SEC10,27,13,BOOKED,0
SEAT9534,SEC10,27,14,BOOKED,0
SEAT9535,SEC10,27,15,BOOKED,0
SEAT9536,SEC10,27,16,BOOKED,0
SEAT9537,SEC10,27,17,BOOKED,0
SEAT9538,SEC10,27,18,BOOKED,0
SEAT9539,SEC10,27,19,BOOKED,0
SEAT9540,SEC10,27,20,BOOKED,0
SEAT9541,SEC10,28,1,BOOKED,0
SEAT9542,SEC10,28,2,BOOKED,0
SEAT9543,SEC10,28,3,BOOKED,0
SEAT9544,SEC10,28,4,BOOKED,0
SEAT9545,SEC10,28,5,BOOKED,0
SEAT9546,SEC10,28,6,BOOKED,0
SEAT9547,SEC10,28,7,BOOKED,0
SEAT9548,SEC10,28,8,BOOKED,0
SEAT9549,SEC10,28,9,BOOKED,0
SEAT9550,SEC10,28,10,BOOKED,0
SEAT9551,SEC10,28,11,BOOKED,0
SEAT9552,SEC10,28,12,BOOKED,0
SEAT9553,SEC10,28,13,BOOKED,0
SEAT9554,SEC10,28,14,BOOKED,0
SEAT9555,SEC10,28,15,BOOKED,0
SEAT9556,SEC10,28,16,AVAILABLE,0
SEAT9557,SEC10,28,17,BOOKED,0
SEAT9558,SEC10,28,18,BOOKED,0
SEAT9559,SEC10,28,19,BOOKED,0
SEAT9560,SEC10,28,20,BOOKED,0
SEAT9561,SEC10,29,1,BOOKED,0
SEAT9562,SEC10,29,2,BOOKED,0
SEAT9563,SEC10,29,3,BOOKED,0
SEAT9564,SEC10,29,4,BOOKED,0
SEAT9565,SEC10,29,5,BOOKED,0
SEAT9566,SEC10,29,6,BOOKED,0
SEAT9567,SEC10,29,7,BOOKED,0
SEAT9568,SEC10,29,8,BOOKED,0
SEAT9569,SEC10,29,9,BOOKED,0
SEAT9570,SEC10,29,10,BOOKED,0
SEAT9571,SEC10,29,11,BOOKED,0
SEAT9572,SEC10,29,12,BOOKED,0
SEAT9573,SEC10,29,13,BOOKED,0
SEAT9574,SEC10,29,14,BOOKED,0
SEAT9575,SEC10,29,15,AVAILABLE,0
SEAT9576,SEC10,29,16,BOOKED,0
SEAT9577,SEC10,29,17,BOOKED,0
SEAT9578,SEC10,29,18,BOOKED,0
SEAT9579,SEC10,29,19,BOOKED,0
SEAT9580,SEC10,29,20,BOOKED,0
SEAT9581,SEC10,30,1,BOOKED,0
SEAT9582,SEC10,30,2,BOOKED,0
SEAT9583,SEC10,30,3,BOOKED,0
SEAT9584,SEC10,30,4,BOOKED,0
SEAT9585,SEC10,30,5,BOOKED,0
SEAT9586,SEC10,30,6,BOOKED,0
SEAT9587,SEC10,30,7,BOOKED,0
SEAT9588,SEC10,30,8,BOOKED,0
SEAT9589,SEC10,30,9,BOOKED,0
SEAT9590,SEC10,30,10,BOOKED,0
SEAT9591,SEC10,30,11,BOOKED,0
SEAT9592,SEC10,30,12,BOOKED,0
SEAT9593,SEC10,30,13,BOOKED,0
SEAT9594,SEC10,30,14,BOOKED,0
SEAT9595,SEC10,30,15,BOOKED,0
SEAT9596,SEC10,30,16,BOOKED,0
SEAT9597,SEC10,30,17,BOOKED,0
SEAT9598,SEC10,30,18,BOOKED,0
SEAT9599,SEC10,30,19,BOOKED,0
SEAT9600,SEC10,30,20,BOOKED,0
SEAT9601,SEC10,31,1,BOOKED,0
SEAT9602,SEC10,31,2,BOOKED,0
SEAT9603,SEC10,31,3,BOOKED,0
SEAT9604,SEC10,31,4,AVAILABLE,0
SEAT9605,SEC10,31,5,BOOKED,0
SEAT9606,SEC10,31,6,BOOKED,0
SEAT9607,SEC10,31,7,BOOKED,0
SEAT9608,SEC10,31,8,BOOKED,0
SEAT9609,SEC10,31,9,BOOKED,0
SEAT9610,SEC10,31,10,BOOKED,0
SEAT9611,SEC10,31,11,BOOKED,0
SEAT9612,SEC10,31,12,BOOKED,0
SEAT9613,SEC10,31,13,BOOKED,0
SEAT9614,SEC10,31,14,BOOKED,0
SEAT9615,SEC10,31,15,BOOKED,0
SEAT9616,SEC10,31,16,BOOKED,0
SEAT9617,SEC10,31,17,BOOKED,0
SEAT9618,SEC10,31,18,BOOKED,0
SEAT9619,SEC10,31,19,BOOKED,0
SEAT9620,SEC10,31,20,BOOKED,0
SEAT9621,SEC10,32,1,BOOKED,0
SEAT9622,SEC10,32,2,BOOKED,0
SEAT9623,SEC10,32,3,BOOKED,0
SEAT9624,SEC10,32,4,BOOKED,0
SEAT9625,SEC10,32,5,BOOKED,0
SEAT9626,SEC10,32,6,BOOKED,0
SEAT9627,SEC10,32,7,BOOKED,0
SEAT9628,SEC10,32,8,BOOKED,0
SEAT9629,SEC10,32,9,BOOKED,0
SEAT9630,SEC10,32,10,BOOKED,0
SEAT9631,SEC10,32,11,BOOKED,0
SEAT9632,SEC10,32,12,BOOKED,0
SEAT9633,SEC10,32,13,BOOKED,0
SEAT9634,SEC10,32,14,BOOKED,0
SEAT9635,SEC10,32,15,BOOKED,0
SEAT9636,SEC10,32,16,BOOKED,0
SEAT9637,SEC10,32,17,BOOKED,0
SEAT9638,SEC10,32,18,BOOKED,0
SEAT9639,SEC10,32,19,BOOKED,0
SEAT9640,SEC10,32,20,BOOKED,0
SEAT9641,SEC10,33,1,BOOKED,0
SEAT9642,SEC10,33,2,BOOKED,0
SEAT9643,SEC10,33,3,BOOKED,0
SEAT9644,SEC10,33,4,BOOKED,0
SEAT9645,SEC10,33,5,BOOKED,0
SEAT9646,SEC10,33,6,BOOKED,0
SEAT9647,SEC10,33,7,BOOKED,0
SEAT9648,SEC10,33,8,BOOKED,0
SEAT9649,SEC10,33,9,BOOKED,0
SEAT9650,SEC10,33,10,BOOKED,0
SEAT9651,SEC10,33,11,BOOKED,0
SEAT9652,SEC10,33,12,BOOKED,0
SEAT9653,SEC10,33,13,BOOKED,0
SEAT9654,SEC10,33,14,BOOKED,0
SEAT9655,SEC10,33,15,BOOKED,0
SEAT9656,SEC10,33,16,BOOKED,0
SEAT9657,SEC10,33,17,BOOKED,0
SEAT9658,SEC10,33,18,BOOKED,0
SEAT9659,SEC10,33,19,BOOKED,0
SEAT9660,SEC10,33,20,BOOKED,0
SEAT9661,SEC10,34,1,BOOKED,0
SEAT9662,SEC10,34,2,BOOKED,0
SEAT9663,SEC10,34,3,BOOKED,0
SEAT9664,SEC10,34,4,BOOKED,0
SEAT9665,SEC10,34,5,BOOKED,0
SEAT9666,SEC10,34,6,BOOKED,0
SEAT9667,SEC10,34,7,BOOKED,0
SEAT9668,SEC10,34,8,BOOKED,0
SEAT9669,SEC10,34,9,BOOKED,0
SEAT9670,SEC10,34,10,BOOKED,0
SEAT9671,SEC10,34,11,BOOKED,0
SEAT9672,SEC10,34,12,BOOKED,0
