stadiumId,name,location,capacity
S05281,Da Nang Sports Complex 5281,Da Nang,57000
S05282,Da Nang Park 5282,Da Nang,71000
S05283,Binh Duong Sports Complex 5283,Binh Duong,49500
S05284,Can Tho Dome 5284,Can Tho,71500
S05285,Quy Nhon Arena 5285,Quy Nhon,72000
S05286,Binh Duong Dome 5286,Binh Duong,26500
S05287,Quy Nhon Dome 5287,Quy Nhon,16000
S05288,Ho Chi Minh City Sports Complex 5288,Ho Chi Minh City,29500
S05289,Nha Trang Arena 5289,Nha Trang,29500
S05290,Da Nang Sports Complex 5290,Da Nang,55000
S05291,Ho Chi Minh City Arena 5291,Ho Chi Minh City,38500
S05292,Quy Nhon Dome 5292,Quy Nhon,52500
S05293,Hanoi Park 5293,Hanoi,74000
S05294,Hai Phong Arena 5294,Hai Phong,39000
S05295,Hanoi Dome 5295,Hanoi,56000
S05296,Ho Chi Minh City Sports Complex 5296,Ho Chi Minh City,48500
S05297,Ho Chi Minh City Sports Complex 5297,Ho Chi Minh City,51500
S05298,Binh Duong Park 5298,Binh Duong,72000
S05299,Ho Chi Minh City National Stadium 5299,Ho Chi Minh City,44500
S05300,Nam Dinh Park 5300,Nam Dinh,31500
S05301,Hai Phong Sports Complex 5301,Hai Phong,67000
S05302,Da Nang Arena 5302,Da Nang,30000
S05303,Quy Nhon Arena 5303,Quy Nhon,17500
S05304,Nam Dinh Sports Complex 5304,Nam Dinh,51000
S05305,Nha Trang National Stadium 5305,Nha Trang,63500
S05306,Hai Phong National Stadium 5306,Hai Phong,74500
S05307,Da Nang Park 5307,Da Nang,35000
S05308,Hanoi Arena 5308,Hanoi,30000
S05309,Hai Phong Park 5309,Hai Phong,65000
S05310,Nam Dinh Dome 5310,Nam Dinh,45500
S05311,Ho Chi Minh City Park 5311,Ho Chi Minh City,73000
S05312,Hanoi Sports Complex 5312,Hanoi,67000
S05313,Ho Chi Minh City Arena 5313,Ho Chi Minh City,46500
S05314,Ho Chi Minh City Dome 5314,Ho Chi Minh City,20500
S05315,Quy Nhon Arena 5315,Quy Nhon,21500
S05316,Binh Duong Park 5316,Binh Duong,29000
S05317,Nam Dinh Dome 5317,Nam Dinh,34500
S05318,Nam Dinh National Stadium 5318,Nam Dinh,53000
S05319,Hue National Stadium 5319,Hue,62000
S05320,Quy Nhon Arena 5320,Quy Nhon,53500
S05321,Nam Dinh Dome 5321,Nam Dinh,15000
S05322,Nha Trang Dome 5322,Nha Trang,54500
S05323,Nha Trang Dome 5323,Nha Trang,56500
S05324,Da Nang Sports Complex 5324,Da Nang,48000
S05325,Quy Nhon Park 5325,Quy Nhon,33500
S05326,Nha Trang Sports Complex 5326,Nha Trang,72000
S05327,Binh Duong Arena 5327,Binh Duong,37500
S05328,Nha Trang Park 5328,Nha Trang,48000
S05329,Nha Trang Dome 5329,Nha Trang,22500
S05330,Da Nang Dome 5330,Da Nang,15500
S05331,Can Tho Park 5331,Can Tho,46000
S05332,Quy Nhon Arena 5332,Quy Nhon,26500
S05333,Ho Chi Minh City Dome 5333,Ho Chi Minh City,59000
S05334,Nha Trang National Stadium 5334,Nha Trang,75500
S05335,Quy Nhon Sports Complex 5335,Quy Nhon,57000
S05336,Binh Duong Arena 5336,Binh Duong,27500
S05337,Ho Chi Minh City Arena 5337,Ho Chi Minh City,29000
S05338,Nha Trang Park 5338,Nha Trang,35000
S05339,Can Tho Park 5339,Can Tho,46000
S05340,Ho Chi Minh City Sports Complex 5340,Ho Chi Minh City,76000
S05341,Nam Dinh Arena 5341,Nam Dinh,52500
S05342,Da Nang Sports Complex 5342,Da Nang,25000
S05343,Hai Phong Dome 5343,Hai Phong,66500
S05344,Da Nang Arena 5344,Da Nang,55000
S05345,Da Nang Sports Complex 5345,Da Nang,77500
S05346,Binh Duong Dome 5346,Binh Duong,58000
S05347,Nam Dinh Dome 5347,Nam Dinh,66000
S05348,Nha Trang Arena 5348,Nha Trang,76000
S05349,Nha Trang Dome 5349,Nha Trang,76000
S05350,Nha Trang Sports Complex 5350,Nha Trang,24500
S05351,Nha Trang Sports Complex 5351,Nha Trang,62500
S05352,Can Tho Sports Complex 5352,Can Tho,44500
S05353,Nha Trang Dome 5353,Nha Trang,52000
S05354,Hue Dome 5354,Hue,15500
S05355,Hue National Stadium 5355,Hue,78500
S05356,Hue Sports Complex 5356,Hue,57500
S05357,Da Nang Dome 5357,Da Nang,65500
S05358,Nha Trang National Stadium 5358,Nha Trang,68500
S05359,Hai Phong Arena 5359,Hai Phong,58500
S05360,Nha Trang Sports Complex 5360,Nha Trang,69500
S05361,Can Tho National Stadium 5361,Can Tho,36000
S05362,Hue Dome 5362,Hue,36500
S05363,Binh Duong Park 5363,Binh Duong,63500
S05364,Hai Phong Arena 5364,Hai Phong,55500
S05365,Binh Duong Dome 5365,Binh Duong,71000
S05366,Nha Trang National Stadium 5366,Nha Trang,20000
S05367,Hai Phong Arena 5367,Hai Phong,36500
S05368,Quy Nhon Park 5368,Quy Nhon,46000
S05369,Hanoi Dome 5369,Hanoi,60000
S05370,Quy Nhon Arena 5370,Quy Nhon,33500
S05371,Nam Dinh Park 5371,Nam Dinh,39500
S05372,Hanoi National Stadium 5372,Hanoi,18500
S05373,Can Tho Sports Complex 5373,Can Tho,50500
S05374,Can Tho Dome 5374,Can Tho,75500
S05375,Nha Trang National Stadium 5375,Nha Trang,46000
S05376,Da Nang National Stadium 5376,Da Nang,36500
S05377,Hue Arena 5377,Hue,72500
S05378,Da Nang Park 5378,Da Nang,34500
S05379,Nam Dinh Arena 5379,Nam Dinh,52000
S05380,Ho Chi Minh City Dome 5380,Ho Chi Minh City,31000
S05381,Can Tho Park 5381,Can Tho,51000
S05382,Nha Trang Park 5382,Nha Trang,50000
S05383,Nha Trang National Stadium 5383,Nha Trang,24000
S05384,Ho Chi Minh City Sports Complex 5384,Ho Chi Minh City,77500
S05385,Can Tho Dome 5385,Can Tho,64000
S05386,Hai Phong Arena 5386,Hai Phong,36000
S05387,Quy Nhon Arena 5387,Quy Nhon,45000
S05388,Can Tho Sports Complex 5388,Can Tho,28000
S05389,Nha Trang Sports Complex 5389,Nha Trang,54500
S05390,Hanoi Arena 5390,Hanoi,23000
S05391,Hue Dome 5391,Hue,41000
S05392,Quy Nhon National Stadium 5392,Quy Nhon,69500
S05393,Binh Duong National Stadium 5393,Binh Duong,75000
S05394,Binh Duong Sports Complex 5394,Binh Duong,16000
S05395,Nam Dinh Dome 5395,Nam Dinh,17000
S05396,Binh Duong Sports Complex 5396,Binh Duong,67000
S05397,Binh Duong Dome 5397,Binh Duong,33500
S05398,Nam Dinh Sports Complex 5398,Nam Dinh,56500
S05399,Ho Chi Minh City National Stadium 5399,Ho Chi Minh City,52000
S05400,Ho Chi Minh City Park 5400,Ho Chi Minh City,66000
S05401,Ho Chi Minh City Park 5401,Ho Chi Minh City,25500
S05402,Binh Duong National Stadium 5402,Binh Duong,52500
S05403,Quy Nhon Park 5403,Quy Nhon,57500
S05404,Hai Phong National Stadium 5404,Hai Phong,65500
S05405,Hue Sports Complex 5405,Hue,45500
S05406,Quy Nhon Arena 5406,Quy Nhon,57500
S05407,Can Tho National Stadium 5407,Can Tho,27000
S05408,Nam Dinh Sports Complex 5408,Nam Dinh,45000
S05409,Binh Duong Dome 5409,Binh Duong,73500
S05410,Hanoi Dome 5410,Hanoi,52500
S05411,Nha Trang National Stadium 5411,Nha Trang,56000
S05412,Hue National Stadium 5412,Hue,15500
S05413,Hai Phong Sports Complex 5413,Hai Phong,43000
S05414,Da Nang Sports Complex 5414,Da Nang,71000
S05415,Hai Phong Park 5415,Hai Phong,59000
S05416,Can Tho Park 5416,Can Tho,45000
S05417,Hai Phong Park 5417,Hai Phong,75500
S05418,Can Tho Park 5418,Can Tho,25000
S05419,Hai Phong Arena 5419,Hai Phong,28500
S05420,Nha Trang Arena 5420,Nha Trang,21500
S05421,Hanoi Park 5421,Hanoi,54500
S05422,Hanoi Arena 5422,Hanoi,50500
S05423,Can Tho National Stadium 5423,Can Tho,36500
S05424,Can Tho Arena 5424,Can Tho,58000
S05425,Hai Phong Arena 5425,Hai Phong,35000
S05426,Da Nang Dome 5426,Da Nang,80000
S05427,Nha Trang Arena 5427,Nha Trang,76500
S05428,Hai Phong Sports Complex 5428,Hai Phong,17000
S05429,Da Nang Dome 5429,Da Nang,23000
S05430,Hue National Stadium 5430,Hue,44000
S05431,Hai Phong Dome 5431,Hai Phong,18000
S05432,Quy Nhon Dome 5432,Quy Nhon,41000
S05433,Hai Phong Arena 5433,Hai Phong,65500
S05434,Hue Park 5434,Hue,68500
S05435,Ho Chi Minh City National Stadium 5435,Ho Chi Minh City,78500
S05436,Da Nang Park 5436,Da Nang,75000
S05437,Nam Dinh Park 5437,Nam Dinh,23000
S05438,Da Nang Arena 5438,Da Nang,23000
S05439,Quy Nhon Park 5439,Quy Nhon,38500
S05440,Can Tho Dome 5440,Can Tho,27500
S05441,Hai Phong National Stadium 5441,Hai Phong,67500
S05442,Binh Duong Sports Complex 5442,Binh Duong,46500
S05443,Nha Trang Park 5443,Nha Trang,22500
S05444,Quy Nhon National Stadium 5444,Quy Nhon,15500
S05445,Hue Dome 5445,Hue,41000
S05446,Ho Chi Minh City Sports Complex 5446,Ho Chi Minh City,38500
S05447,Nha Trang National Stadium 5447,Nha Trang,43500
S05448,Nha Trang Arena 5448,Nha Trang,61000
S05449,Ho Chi Minh City Dome 5449,Ho Chi Minh City,72500
S05450,Quy Nhon National Stadium 5450,Quy Nhon,77500
S05451,Nha Trang Sports Complex 5451,Nha Trang,18000
S05452,Da Nang Arena 5452,Da Nang,26500
S05453,Nam Dinh National Stadium 5453,Nam Dinh,23500
S05454,Binh Duong Arena 5454,Binh Duong,24000
S05455,Quy Nhon National Stadium 5455,Quy Nhon,19000
S05456,Nam Dinh Arena 5456,Nam Dinh,72000
S05457,Nha Trang Sports Complex 5457,Nha Trang,55500
S05458,Hue Arena 5458,Hue,42500
S05459,Da Nang Arena 5459,Da Nang,76500
S05460,Binh Duong Arena 5460,Binh Duong,63500
S05461,Da Nang Sports Complex 5461,Da Nang,72500
S05462,Ho Chi Minh City Arena 5462,Ho Chi Minh City,17000
S05463,Quy Nhon Arena 5463,Quy Nhon,35000
S05464,Hue Sports Complex 5464,Hue,74500
S05465,Nha Trang Park 5465,Nha Trang,36000
S05466,Hanoi National Stadium 5466,Hanoi,36500
S05467,Hanoi Dome 5467,Hanoi,17000
S05468,Da Nang Dome 5468,Da Nang,18000
S05469,Binh Duong Dome 5469,Binh Duong,65000
S05470,Nam Dinh Park 5470,Nam Dinh,26000
S05471,Da Nang National Stadium 5471,Da Nang,16000
S05472,Can Tho Arena 5472,Can Tho,21000
S05473,Hue National Stadium 5473,Hue,22500
S05474,Quy Nhon Dome 5474,Quy Nhon,79500
S05475,Hue Park 5475,Hue,44000
S05476,Da Nang Park 5476,Da Nang,68000
S05477,Hanoi Sports Complex 5477,Hanoi,46000
S05478,Quy Nhon Sports Complex 5478,Quy Nhon,23500
S05479,Can Tho Park 5479,Can Tho,39000
S05480,Nam Dinh National Stadium 5480,Nam Dinh,46500
S05481,Quy Nhon Park 5481,Quy Nhon,28000
S05482,Da Nang Arena 5482,Da Nang,48500
S05483,Da Nang Arena 5483,Da Nang,30000
S05484,Ho Chi Minh City National Stadium 5484,Ho Chi Minh City,62000
S05485,Hue Sports Complex 5485,Hue,73000
S05486,Nam Dinh National Stadium 5486,Nam Dinh,31500
S05487,Hai Phong Sports Complex 5487,Hai Phong,27000
S05488,Nha Trang Sports Complex 5488,Nha Trang,61500
S05489,Quy Nhon Park 5489,Quy Nhon,49000
S05490,Binh Duong Park 5490,Binh Duong,79500
S05491,Nha Trang Arena 5491,Nha Trang,36500
S05492,Hue Sports Complex 5492,Hue,58500
S05493,Da Nang Park 5493,Da Nang,63500
S05494,Hanoi Dome 5494,Hanoi,56500
S05495,Hanoi Arena 5495,Hanoi,79000
S05496,Da Nang National Stadium 5496,Da Nang,24500
S05497,Hanoi Arena 5497,Hanoi,25500
S05498,Hue Sports Complex 5498,Hue,16000
S05499,Nam Dinh Dome 5499,Nam Dinh,46500
S05500,Can Tho Arena 5500,Can Tho,56000
S05501,Nam Dinh Dome 5501,Nam Dinh,44500
S05502,Hai Phong Dome 5502,Hai Phong,55500
S05503,Nha Trang Park 5503,Nha Trang,44000
S05504,Ho Chi Minh City Sports Complex 5504,Ho Chi Minh City,58000
S05505,Binh Duong Sports Complex 5505,Binh Duong,37000
S05506,Da Nang Sports Complex 5506,Da Nang,37500
S05507,Quy Nhon Park 5507,Quy Nhon,45000
S05508,Ho Chi Minh City Sports Complex 5508,Ho Chi Minh City,65000
S05509,Binh Duong Sports Complex 5509,Binh Duong,19000
S05510,Can Tho Dome 5510,Can Tho,57000
S05511,Hanoi Park 5511,Hanoi,23500
S05512,Ho Chi Minh City Arena 5512,Ho Chi Minh City,79000
S05513,Quy Nhon National Stadium 5513,Quy Nhon,23000
S05514,Binh Duong Sports Complex 5514,Binh Duong,23500
S05515,Can Tho Sports Complex 5515,Can Tho,44500
S05516,Hue Park 5516,Hue,79500
S05517,Ho Chi Minh City Park 5517,Ho Chi Minh City,27000
S05518,Hue Park 5518,Hue,28000
S05519,Da Nang Arena 5519,Da Nang,66000
S05520,Hanoi Arena 5520,Hanoi,63000
S05521,Can Tho Park 5521,Can Tho,54500
S05522,Da Nang Park 5522,Da Nang,71500
S05523,Binh Duong Park 5523,Binh Duong,18000
S05524,Binh Duong Sports Complex 5524,Binh Duong,50500
S05525,Hai Phong Park 5525,Hai Phong,26000
S05526,Can Tho Arena 5526,Can Tho,21500
S05527,Da Nang Park 5527,Da Nang,30000
S05528,Da Nang Park 5528,Da Nang,76500
S05529,Nam Dinh Dome 5529,Nam Dinh,71000
S05530,Hai Phong Sports Complex 5530,Hai Phong,18000
S05531,Hue Sports Complex 5531,Hue,40500
S05532,Binh Duong Dome 5532,Binh Duong,73500
S05533,Quy Nhon Dome 5533,Quy Nhon,36000
S05534,Da Nang Sports Complex 5534,Da Nang,15000
S05535,Ho Chi Minh City Sports Complex 5535,Ho Chi Minh City,61500
S05536,Binh Duong Sports Complex 5536,Binh Duong,28500
S05537,Nam Dinh Park 5537,Nam Dinh,78000
S05538,Ho Chi Minh City National Stadium 5538,Ho Chi Minh City,64500
S05539,Hue Arena 5539,Hue,24500
S05540,Quy Nhon Arena 5540,Quy Nhon,65000
S05541,Hai Phong Dome 5541,Hai Phong,66500
S05542,Da Nang Dome 5542,Da Nang,40500
S05543,Nam Dinh Arena 5543,Nam Dinh,31500
S05544,Can Tho National Stadium 5544,Can Tho,30000
S05545,Nha Trang Arena 5545,Nha Trang,73500
S05546,Hue National Stadium 5546,Hue,62500
S05547,Nam Dinh Arena 5547,Nam Dinh,28500
S05548,Quy Nhon Arena 5548,Quy Nhon,59000
S05549,Nha Trang Sports Complex 5549,Nha Trang,15500
S05550,Ho Chi Minh City Park 5550,Ho Chi Minh City,35500
S05551,Binh Duong National Stadium 5551,Binh Duong,65500
S05552,Nam Dinh Dome 5552,Nam Dinh,30000
S05553,Quy Nhon Sports Complex 5553,Quy Nhon,69000
S05554,Ho Chi Minh City Park 5554,Ho Chi Minh City,63500
S05555,Nam Dinh Dome 5555,Nam Dinh,25000
S05556,Ho Chi Minh City Sports Complex 5556,Ho Chi Minh City,72500
S05557,Nha Trang National Stadium 5557,Nha Trang,40000
S05558,Nha Trang National Stadium 5558,Nha Trang,56000
S05559,Quy Nhon Dome 5559,Quy Nhon,53500
S05560,Da Nang Dome 5560,Da Nang,64500
S05561,Nha Trang Arena 5561,Nha Trang,49500
S05562,Ho Chi Minh City National Stadium 5562,Ho Chi Minh City,63000
S05563,Nam Dinh Park 5563,Nam Dinh,71500
S05564,Can Tho Arena 5564,Can Tho,72000
S05565,Quy Nhon Dome 5565,Quy Nhon,42500
S05566,Hanoi National Stadium 5566,Hanoi,71500
S05567,Nha Trang Sports Complex 5567,Nha Trang,74500
S05568,Nha Trang Park 5568,Nha Trang,36500
S05569,Hue Sports Complex 5569,Hue,79500
S05570,Can Tho National Stadium 5570,Can Tho,16000
S05571,Ho Chi Minh City Dome 5571,Ho Chi Minh City,31000
S05572,Nam Dinh Dome 5572,Nam Dinh,29500
S05573,Nam Dinh Dome 5573,Nam Dinh,58500
S05574,Nha Trang National Stadium 5574,Nha Trang,66000
S05575,Quy Nhon Park 5575,Quy Nhon,55000
S05576,Nam Dinh Dome 5576,Nam Dinh,55000
S05577,Binh Duong Dome 5577,Binh Duong,18000
S05578,Nam Dinh National Stadium 5578,Nam Dinh,53500
S05579,Ho Chi Minh City Park 5579,Ho Chi Minh City,21000
S05580,Ho Chi Minh City Arena 5580,Ho Chi Minh City,38500
S05581,Nam Dinh Park 5581,Nam Dinh,42500
S05582,Hue National Stadium 5582,Hue,38000
S05583,Quy Nhon Dome 5583,Quy Nhon,52500
S05584,Binh Duong National Stadium 5584,Binh Duong,76500
S05585,Hue Dome 5585,Hue,59000
S05586,Hanoi Arena 5586,Hanoi,52000
S05587,Da Nang National Stadium 5587,Da Nang,56500
S05588,Can Tho National Stadium 5588,Can Tho,34000
S05589,Hue National Stadium 5589,Hue,63000
S05590,Quy Nhon Sports Complex 5590,Quy Nhon,38500
S05591,Can Tho Sports Complex 5591,Can Tho,79000
S05592,Hai Phong Sports Complex 5592,Hai Phong,44000
S05593,Hanoi Sports Complex 5593,Hanoi,45000
S05594,Nha Trang Arena 5594,Nha Trang,28500
S05595,Binh Duong Park 5595,Binh Duong,57500
S05596,Can Tho Dome 5596,Can Tho,64500
S05597,Can Tho Arena 5597,Can Tho,70500
S05598,Quy Nhon National Stadium 5598,Quy Nhon,37000
S05599,Can Tho Park 5599,Can Tho,50500
S05600,Hai Phong Sports Complex 5600,Hai Phong,69500
S05601,Nha Trang National Stadium 5601,Nha Trang,75000
S05602,Ho Chi Minh City Dome 5602,Ho Chi Minh City,35500
S05603,Nam Dinh Dome 5603,Nam Dinh,57000
S05604,Da Nang Dome 5604,Da Nang,28000
S05605,Nha Trang Dome 5605,Nha Trang,38000
S05606,Can Tho Dome 5606,Can Tho,73500
S05607,Can Tho Arena 5607,Can Tho,78000
S05608,Da Nang Sports Complex 5608,Da Nang,16000
S05609,Ho Chi Minh City Arena 5609,Ho Chi Minh City,53000
S05610,Nha Trang Park 5610,Nha Trang,61000
S05611,Binh Duong Sports Complex 5611,Binh Duong,64500
S05612,Binh Duong Park 5612,Binh Duong,26500
S05613,Hue Park 5613,Hue,60500
S05614,Ho Chi Minh City Arena 5614,Ho Chi Minh City,21000
S05615,Ho Chi Minh City Park 5615,Ho Chi Minh City,75000
S05616,Hue Sports Complex 5616,Hue,24500
S05617,Can Tho Park 5617,Can Tho,38000
S05618,Hue Arena 5618,Hue,75500
S05619,Hue National Stadium 5619,Hue,70500
S05620,Nha Trang Park 5620,Nha Trang,52500
S05621,Ho Chi Minh City Sports Complex 5621,Ho Chi Minh City,29500
S05622,Quy Nhon National Stadium 5622,Quy Nhon,31000
S05623,Binh Duong Arena 5623,Binh Duong,58500
S05624,Nha Trang National Stadium 5624,Nha Trang,47500
S05625,Hai Phong Arena 5625,Hai Phong,31000
S05626,Hai Phong Dome 5626,Hai Phong,57500
S05627,Hai Phong Arena 5627,Hai Phong,16000
S05628,Nha Trang Arena 5628,Nha Trang,78000
S05629,Hanoi Park 5629,Hanoi,46500
S05630,Quy Nhon Dome 5630,Quy Nhon,51500
S05631,Binh Duong Park 5631,Binh Duong,27500
S05632,Hue Arena 5632,Hue,70500
S05633,Binh Duong Park 5633,Binh Duong,41000
S05634,Nam Dinh Dome 5634,Nam Dinh,64000
S05635,Nha Trang Sports Complex 5635,Nha Trang,67500
S05636,Nha Trang Dome 5636,Nha Trang,39500
S05637,Can Tho Arena 5637,Can Tho,36000
S05638,Binh Duong Sports Complex 5638,Binh Duong,20000
S05639,Da Nang Sports Complex 5639,Da Nang,71500
S05640,Hai Phong Park 5640,Hai Phong,53000
S05641,Da Nang National Stadium 5641,Da Nang,79500
S05642,Binh Duong Dome 5642,Binh Duong,50000
S05643,Can Tho National Stadium 5643,Can Tho,68000
S05644,Nam Dinh Arena 5644,Nam Dinh,62000
S05645,Can Tho Park 5645,Can Tho,69000
S05646,Hai Phong Dome 5646,Hai Phong,32500
S05647,Nam Dinh National Stadium 5647,Nam Dinh,45000
S05648,Nam Dinh Dome 5648,Nam Dinh,47500
S05649,Nam Dinh Dome 5649,Nam Dinh,19000
S05650,Da Nang National Stadium 5650,Da Nang,51500
S05651,Quy Nhon Park 5651,Quy Nhon,57500
S05652,Hanoi Sports Complex 5652,Hanoi,46000
S05653,Da Nang National Stadium 5653,Da Nang,59500
S05654,Can Tho National Stadium 5654,Can Tho,77500
S05655,Nha Trang Park 5655,Nha Trang,31500
S05656,Hanoi Park 5656,Hanoi,47000
S05657,Hue Arena 5657,Hue,79500
S05658,Hue Arena 5658,Hue,58500
S05659,Quy Nhon Sports Complex 5659,Quy Nhon,50500
S05660,Nha Trang Sports Complex 5660,Nha Trang,30000
S05661,Nam Dinh Park 5661,Nam Dinh,77000
S05662,Hue Arena 5662,Hue,65000
S05663,Binh Duong Park 5663,Binh Duong,35500
S05664,Hanoi Park 5664,Hanoi,18500
S05665,Can Tho Park 5665,Can Tho,23000
S05666,Ho Chi Minh City Park 5666,Ho Chi Minh City,19000
S05667,Binh Duong Dome 5667,Binh Duong,63000
S05668,Da Nang Arena 5668,Da Nang,31500
S05669,Nam Dinh Arena 5669,Nam Dinh,70000
S05670,Da Nang National Stadium 5670,Da Nang,57500
S05671,Quy Nhon National Stadium 5671,Quy Nhon,36500
S05672,Ho Chi Minh City National Stadium 5672,Ho Chi Minh City,77000
S05673,Hue Park 5673,Hue,61000
S05674,Hue Dome 5674,Hue,40000
S05675,Quy Nhon Arena 5675,Quy Nhon,70500
S05676,Can Tho Arena 5676,Can Tho,21500
S05677,Nha Trang Sports Complex 5677,Nha Trang,26500
S05678,Hue Sports Complex 5678,Hue,47500
S05679,Ho Chi Minh City Arena 5679,Ho Chi Minh City,32000
S05680,Hue Arena 5680,Hue,30000
S05681,Can Tho National Stadium 5681,Can Tho,37500
S05682,Quy Nhon National Stadium 5682,Quy Nhon,49500
S05683,Nha Trang National Stadium 5683,Nha Trang,72500
S05684,Nam Dinh National Stadium 5684,Nam Dinh,79500
S05685,Binh Duong National Stadium 5685,Binh Duong,59500
S05686,Can Tho National Stadium 5686,Can Tho,26000
S05687,Hanoi Park 5687,Hanoi,16000
S05688,Hanoi Sports Complex 5688,Hanoi,40000
S05689,Nha Trang National Stadium 5689,Nha Trang,67500
S05690,Nam Dinh Park 5690,Nam Dinh,39500
S05691,Ho Chi Minh City Arena 5691,Ho Chi Minh City,27500
S05692,Nam Dinh Dome 5692,Nam Dinh,27000
S05693,Binh Duong Arena 5693,Binh Duong,79000
S05694,Can Tho National Stadium 5694,Can Tho,72000
S05695,Da Nang Park 5695,Da Nang,39500
S05696,Nam Dinh Arena 5696,Nam Dinh,73500
S05697,Quy Nhon Arena 5697,Quy Nhon,48000
S05698,Da Nang Dome 5698,Da Nang,17000
S05699,Nam Dinh National Stadium 5699,Nam Dinh,76500
S05700,Binh Duong National Stadium 5700,Binh Duong,68000
S05701,Nha Trang Sports Complex 5701,Nha Trang,22000
S05702,Can Tho Arena 5702,Can Tho,53500
S05703,Binh Duong Arena 5703,Binh Duong,74000
S05704,Ho Chi Minh City Dome 5704,Ho Chi Minh City,27500
S05705,Nam Dinh Arena 5705,Nam Dinh,55000
S05706,Can Tho Dome 5706,Can Tho,76000
S05707,Binh Duong Dome 5707,Binh Duong,66500
S05708,Quy Nhon National Stadium 5708,Quy Nhon,59000
S05709,Binh Duong National Stadium 5709,Binh Duong,37000
S05710,Hai Phong Sports Complex 5710,Hai Phong,24500
S05711,Hai Phong Dome 5711,Hai Phong,27500
S05712,Hue National Stadium 5712,Hue,38500
S05713,Hanoi Dome 5713,Hanoi,68000
S05714,Nam Dinh National Stadium 5714,Nam Dinh,70500
S05715,Binh Duong National Stadium 5715,Binh Duong,58500
S05716,Can Tho Park 5716,Can Tho,52000
S05717,Nam Dinh Park 5717,Nam Dinh,49000
S05718,Hue Park 5718,Hue,57000
S05719,Hai Phong Sports Complex 5719,Hai Phong,36000
S05720,Da Nang Dome 5720,Da Nang,65000
S05721,Hai Phong Sports Complex 5721,Hai Phong,77000
S05722,Hue Dome 5722,Hue,43500
S05723,Hue National Stadium 5723,Hue,47000
S05724,Hanoi Dome 5724,Hanoi,22000
S05725,Can Tho Park 5725,Can Tho,46500
S05726,Nam Dinh Dome 5726,Nam Dinh,35000
S05727,Quy Nhon Sports Complex 5727,Quy Nhon,65500
S05728,Hanoi Park 5728,Hanoi,69500
S05729,Hanoi Arena 5729,Hanoi,77000
S05730,Ho Chi Minh City Sports Complex 5730,Ho Chi Minh City,73500
S05731,Nam Dinh Park 5731,Nam Dinh,50500
S05732,Da Nang Sports Complex 5732,Da Nang,63500
S05733,Hanoi Park 5733,Hanoi,17000
S05734,Hanoi Sports Complex 5734,Hanoi,40000
S05735,Hai Phong Sports Complex 5735,Hai Phong,78000
S05736,Binh Duong National Stadium 5736,Binh Duong,69000
S05737,Hue Park 5737,Hue,49500
S05738,Da Nang Park 5738,Da Nang,39500
S05739,Hanoi Arena 5739,Hanoi,21500
S05740,Quy Nhon Arena 5740,Quy Nhon,73500
S05741,Hai Phong Sports Complex 5741,Hai Phong,20000
S05742,Hai Phong Dome 5742,Hai Phong,28500
S05743,Nam Dinh Park 5743,Nam Dinh,16000
S05744,Hanoi Dome 5744,Hanoi,28500
S05745,Ho Chi Minh City Sports Complex 5745,Ho Chi Minh City,15500
S05746,Hai Phong Sports Complex 5746,Hai Phong,79500
S05747,Da Nang Dome 5747,Da Nang,69000
S05748,Hai Phong Sports Complex 5748,Hai Phong,75000
S05749,Hue National Stadium 5749,Hue,25000
S05750,Da Nang Park 5750,Da Nang,31000
S05751,Nam Dinh Sports Complex 5751,Nam Dinh,73000
S05752,Hue Park 5752,Hue,61500
S05753,Nha Trang Arena 5753,Nha Trang,76500
S05754,Nha Trang Dome 5754,Nha Trang,60000
S05755,Hanoi Dome 5755,Hanoi,69000
S05756,Hue Dome 5756,Hue,33000
S05757,Hai Phong Dome 5757,Hai Phong,31500
S05758,Nam Dinh National Stadium 5758,Nam Dinh,56000
S05759,Hue National Stadium 5759,Hue,60500
S05760,Quy Nhon Arena 5760,Quy Nhon,58500
S05761,Hai Phong National Stadium 5761,Hai Phong,57000
